x t u
0.382812 0.195312 1.01146
0.390625 0.195312 1.02073
0.382812 0.203125 1.0141
0.390625 0.203125 1.0234
0.398438 0.195312 1.02939
0.40625 0.195312 1.03742
0.398438 0.203125 1.03208
0.40625 0.203125 1.04013
0.382812 0.210938 1.01671
0.390625 0.210938 1.02603
0.382812 0.21875 1.01928
0.390625 0.21875 1.02862
0.398438 0.210938 1.03473
0.40625 0.210938 1.04281
0.398438 0.21875 1.03735
0.40625 0.21875 1.04544
0.414062 0.195312 1.04484
0.421875 0.195312 1.05162
0.414062 0.203125 1.04756
0.421875 0.203125 1.05436
0.429688 0.195312 1.05776
0.4375 0.195312 1.06328
0.429688 0.203125 1.06053
0.4375 0.203125 1.06605
0.414062 0.210938 1.05026
0.421875 0.210938 1.05707
0.414062 0.21875 1.05291
0.421875 0.21875 1.05974
0.429688 0.210938 1.06325
0.4375 0.210938 1.06879
0.429688 0.21875 1.06594
0.4375 0.21875 1.07149
0.382812 0.226562 1.02182
0.390625 0.226562 1.03118
0.382812 0.234375 1.02431
0.390625 0.234375 1.0337
0.398438 0.226562 1.03992
0.40625 0.226562 1.04804
0.398438 0.234375 1.04247
0.40625 0.234375 1.05061
0.382812 0.242188 1.02678
0.390625 0.242188 1.03619
0.382812 0.25 1.02921
0.390625 0.25 1.03864
0.398438 0.242188 1.04498
0.40625 0.242188 1.05313
0.398438 0.25 1.04745
0.40625 0.25 1.05563
0.414062 0.226562 1.05553
0.421875 0.226562 1.06238
0.414062 0.234375 1.05811
0.421875 0.234375 1.06498
0.429688 0.226562 1.06859
0.4375 0.226562 1.07416
0.429688 0.234375 1.0712
0.4375 0.234375 1.07678
0.414062 0.242188 1.06066
0.421875 0.242188 1.06754
0.414062 0.25 1.06317
0.421875 0.25 1.07007
0.429688 0.242188 1.07378
0.4375 0.242188 1.07938
0.429688 0.25 1.07632
0.4375 0.25 1.08193
0.445312 0.195312 1.06815
0.453125 0.195312 1.07237
0.445312 0.203125 1.07093
0.453125 0.203125 1.07517
0.460938 0.195312 1.07595
0.46875 0.195312 1.07889
0.460938 0.203125 1.07876
0.46875 0.203125 1.0817
0.445312 0.210938 1.07369
0.453125 0.210938 1.07794
0.445312 0.21875 1.0764
0.453125 0.21875 1.08066
0.460938 0.210938 1.08154
0.46875 0.210938 1.08448
0.460938 0.21875 1.08427
0.46875 0.21875 1.08722
0.476562 0.195312 1.08117
0.484375 0.195312 1.0828
0.476562 0.203125 1.08399
0.484375 0.203125 1.08563
0.492188 0.195312 1.08378
0.5 0.195312 1.08411
0.492188 0.203125 1.08661
0.5 0.203125 1.08694
0.476562 0.210938 1.08678
0.484375 0.210938 1.08842
0.476562 0.21875 1.08952
0.484375 0.21875 1.09117
0.492188 0.210938 1.0894
0.5 0.210938 1.08973
0.492188 0.21875 1.09216
0.5 0.21875 1.09248
0.445312 0.226562 1.07908
0.453125 0.226562 1.08335
0.445312 0.234375 1.08172
0.453125 0.234375 1.086
0.460938 0.226562 1.08697
0.46875 0.226562 1.08993
0.460938 0.234375 1.08962
0.46875 0.234375 1.09259
0.445312 0.242188 1.08432
0.453125 0.242188 1.08861
0.445312 0.25 1.08688
0.453125 0.25 1.09119
0.460938 0.242188 1.09225
0.46875 0.242188 1.09522
0.460938 0.25 1.09483
0.46875 0.25 1.09781
0.476562 0.226562 1.09223
0.484375 0.226562 1.09388
0.476562 0.234375 1.09491
0.484375 0.234375 1.09656
0.492188 0.226562 1.09487
0.5 0.226562 1.0952
0.492188 0.234375 1.09755
0.5 0.234375 1.09788
0.476562 0.242188 1.09754
0.484375 0.242188 1.0992
0.476562 0.25 1.10014
0.484375 0.25 1.1018
0.492188 0.242188 1.10019
0.5 0.242188 1.10052
0.492188 0.25 1.10279
0.5 0.25 1.10313
0 0.257812 0
0.0078125 0.257812 0.0271351
0.015625 0.257812 0.0542538
0 0.265625 0
0.0078125 0.265625 0.0271971
0.015625 0.265625 0.0543779
0.0234375 0.257812 0.0813398
0.03125 0.257812 0.108377
0.0234375 0.265625 0.0815259
0.03125 0.265625 0.108625
0 0.273438 0
0.0078125 0.273438 0.0272583
0.015625 0.273438 0.0545003
0 0.28125 0
0.0078125 0.28125 0.0273186
0.015625 0.28125 0.0546208
0.0234375 0.273438 0.0817094
0.03125 0.273438 0.108869
0.0234375 0.28125 0.0818901
0.03125 0.28125 0.10911
0.0390625 0.257812 0.135349
0.046875 0.257812 0.162239
0.0390625 0.265625 0.135658
0.046875 0.265625 0.16261
0.0546875 0.257812 0.189031
0.0625 0.257812 0.21571
0.0546875 0.265625 0.189464
0.0625 0.265625 0.216204
0.0390625 0.273438 0.135964
0.046875 0.273438 0.162976
0.0390625 0.28125 0.136264
0.046875 0.28125 0.163336
0.0546875 0.273438 0.18989
0.0625 0.273438 0.21669
0.0546875 0.28125 0.19031
0.0625 0.28125 0.217169
0 0.289062 0
0.0078125 0.289062 0.0273781
0.015625 0.289062 0.0547397
0 0.296875 0
0.0078125 0.296875 0.0274366
0.015625 0.296875 0.0548567
0.0234375 0.289062 0.0820683
0.03125 0.289062 0.109347
0.0234375 0.296875 0.0822437
0.03125 0.296875 0.109581
0 0.304688 0
0.0078125 0.304688 0.0274943
0.015625 0.304688 0.054972
0 0.3125 0
0.0078125 0.3125 0.0275511
0.015625 0.3125 0.0550856
0.0234375 0.304688 0.0824166
0.03125 0.304688 0.109812
0.0234375 0.3125 0.0825869
0.03125 0.3125 0.110038
0.0390625 0.289062 0.136561
0.046875 0.289062 0.163692
0.0390625 0.296875 0.136853
0.046875 0.296875 0.164042
0.0546875 0.289062 0.190724
0.0625 0.289062 0.217642
0.0546875 0.296875 0.191132
0.0625 0.296875 0.218107
0.0390625 0.304688 0.13714
0.046875 0.304688 0.164387
0.0390625 0.3125 0.137424
0.046875 0.3125 0.164726
0.0546875 0.304688 0.191534
0.0625 0.304688 0.218566
0.0546875 0.3125 0.19193
0.0625 0.3125 0.219017
0.0703125 0.257812 0.242259
0.078125 0.257812 0.268661
0.0703125 0.265625 0.242813
0.078125 0.265625 0.269276
0.0859375 0.257812 0.294902
0.09375 0.257812 0.320966
0.0859375 0.265625 0.295577
0.09375 0.265625 0.3217
0.0703125 0.273438 0.243359
0.078125 0.273438 0.269882
0.0703125 0.28125 0.243898
0.078125 0.28125 0.270479
0.0859375 0.273438 0.296242
0.09375 0.273438 0.322424
0.0859375 0.28125 0.296898
0.09375 0.28125 0.323137
0.101562 0.257812 0.346836
0.109375 0.257812 0.372497
0.101562 0.265625 0.347629
0.109375 0.265625 0.373349
0.117188 0.257812 0.397933
0.125 0.257812 0.42313
0.117188 0.265625 0.398844
0.125 0.265625 0.424098
0.101562 0.273438 0.348412
0.109375 0.273438 0.374189
0.101562 0.28125 0.349182
0.109375 0.28125 0.375017
0.117188 0.273438 0.399741
0.125 0.273438 0.425053
0.117188 0.28125 0.400626
0.125 0.28125 0.425993
0.0703125 0.289062 0.244428
0.078125 0.289062 0.271068
0.0703125 0.296875 0.244951
0.078125 0.296875 0.271647
0.0859375 0.289062 0.297543
0.09375 0.289062 0.32384
0.0859375 0.296875 0.29818
0.09375 0.296875 0.324533
0.0703125 0.304688 0.245466
0.078125 0.304688 0.272218
0.0703125 0.3125 0.245973
0.078125 0.3125 0.27278
0.0859375 0.304688 0.298806
0.09375 0.304688 0.325215
0.0859375 0.3125 0.299424
0.09375 0.3125 0.325887
0.101562 0.289062 0.349942
0.109375 0.289062 0.375833
0.101562 0.296875 0.35069
0.109375 0.296875 0.376636
0.117188 0.289062 0.401497
0.125 0.289062 0.42692
0.117188 0.296875 0.402356
0.125 0.296875 0.427833
0.101562 0.304688 0.351427
0.109375 0.304688 0.377428
0.101562 0.3125 0.352153
0.109375 0.3125 0.378208
0.117188 0.304688 0.403201
0.125 0.304688 0.428732
0.117188 0.3125 0.404034
0.125 0.3125 0.429618
0 0.320312 0
0.0078125 0.320312 0.027607
0.015625 0.320312 0.0551974
0 0.328125 0
0.0078125 0.328125 0.0276621
0.015625 0.328125 0.0553076
0.0234375 0.320312 0.0827546
0.03125 0.320312 0.110262
0.0234375 0.328125 0.0829197
0.03125 0.328125 0.110482
0 0.335938 0
0.0078125 0.335938 0.0277164
0.015625 0.335938 0.055416
0 0.34375 0
0.0078125 0.34375 0.0277698
0.015625 0.34375 0.0555228
0.0234375 0.335938 0.0830823
0.03125 0.335938 0.110699
0.0234375 0.34375 0.0832424
0.03125 0.34375 0.110912
0.0390625 0.320312 0.137703
0.046875 0.320312 0.165061
0.0390625 0.328125 0.137978
0.046875 0.328125 0.16539
0.0546875 0.320312 0.192319
0.0625 0.320312 0.219462
0.0546875 0.328125 0.192703
0.0625 0.328125 0.2199
0.0390625 0.335938 0.138248
0.046875 0.335938 0.165714
0.0390625 0.34375 0.138514
0.046875 0.34375 0.166034
0.0546875 0.335938 0.193081
0.0625 0.335938 0.220331
0.0546875 0.34375 0.193453
0.0625 0.34375 0.220755
0 0.351562 0
0.0078125 0.351562 0.0278223
0.015625 0.351562 0.0556279
0 0.359375 0
0.0078125 0.359375 0.027874
0.015625 0.359375 0.0557313
0.0234375 0.351562 0.0833999
0.03125 0.351562 0.111122
0.0234375 0.359375 0.083555
0.03125 0.359375 0.111328
0 0.367188 0
0.0078125 0.367188 0.0279249
0.015625 0.367188 0.0558331
0 0.375 0
0.0078125 0.375 0.027975
0.015625 0.375 0.0559332
0.0234375 0.367188 0.0837076
0.03125 0.367188 0.111532
0.0234375 0.375 0.0838576
0.03125 0.375 0.111732
0.0390625 0.351562 0.138777
0.046875 0.351562 0.166348
0.0390625 0.359375 0.139035
0.046875 0.359375 0.166657
0.0546875 0.351562 0.193819
0.0625 0.351562 0.221173
0.0546875 0.359375 0.194179
0.0625 0.359375 0.221584
0.0390625 0.367188 0.139289
0.046875 0.367188 0.166962
0.0390625 0.375 0.139538
0.046875 0.375 0.167261
0.0546875 0.367188 0.194534
0.0625 0.367188 0.221989
0.0546875 0.375 0.194883
0.0625 0.375 0.222387
0.0703125 0.320312 0.246472
0.078125 0.320312 0.273334
0.0703125 0.328125 0.246964
0.078125 0.328125 0.27388
0.0859375 0.320312 0.300032
0.09375 0.320312 0.326548
0.0859375 0.328125 0.30063
0.09375 0.328125 0.3272
0.0703125 0.335938 0.247448
0.078125 0.335938 0.274417
0.0703125 0.34375 0.247925
0.078125 0.34375 0.274945
0.0859375 0.335938 0.30122
0.09375 0.335938 0.327842
0.0859375 0.34375 0.3018
0.09375 0.34375 0.328473
0.101562 0.320312 0.352868
0.109375 0.320312 0.378976
0.101562 0.328125 0.353572
0.109375 0.328125 0.379732
0.117188 0.320312 0.404855
0.125 0.320312 0.43049
0.117188 0.328125 0.405663
0.125 0.328125 0.431349
0.101562 0.335938 0.354266
0.109375 0.335938 0.380477
0.101562 0.34375 0.354948
0.109375 0.34375 0.381209
0.117188 0.335938 0.406458
0.125 0.335938 0.432195
0.117188 0.34375 0.407241
0.125 0.34375 0.433027
0.0703125 0.351562 0.248394
0.078125 0.351562 0.275466
0.0703125 0.359375 0.248856
0.078125 0.359375 0.275978
0.0859375 0.351562 0.302371
0.09375 0.351562 0.329095
0.0859375 0.359375 0.302934
0.09375 0.359375 0.329707
0.0703125 0.367188 0.249311
0.078125 0.367188 0.276482
0.0703125 0.375 0.249758
0.078125 0.375 0.276978
0.0859375 0.367188 0.303487
0.09375 0.367188 0.330309
0.0859375 0.375 0.304031
0.09375 0.375 0.330901
0.101562 0.351562 0.35562
0.109375 0.351562 0.381931
0.101562 0.359375 0.356281
0.109375 0.359375 0.382641
0.117188 0.351562 0.408012
0.125 0.351562 0.433847
0.117188 0.359375 0.40877
0.125 0.359375 0.434654
0.101562 0.367188 0.356932
0.109375 0.367188 0.38334
0.101562 0.375 0.357572
0.109375 0.375 0.384027
0.117188 0.367188 0.409517
0.125 0.367188 0.435447
0.117188 0.375 0.410251
0.125 0.375 0.436228
0.132812 0.257812 0.448072
0.140625 0.257812 0.472745
0.132812 0.265625 0.449098
0.140625 0.265625 0.473826
0.148438 0.257812 0.497132
0.15625 0.257812 0.52122
0.148438 0.265625 0.498269
0.15625 0.265625 0.522413
0.132812 0.273438 0.450108
0.140625 0.273438 0.474893
0.132812 0.28125 0.451104
0.140625 0.28125 0.475943
0.148438 0.273438 0.499391
0.15625 0.273438 0.523588
0.148438 0.28125 0.500495
0.15625 0.28125 0.524746
0.164062 0.257812 0.544994
0.171875 0.257812 0.56844
0.164062 0.265625 0.546241
0.171875 0.265625 0.56974
0.179688 0.257812 0.591543
0.1875 0.257812 0.61429
0.179688 0.265625 0.592896
0.1875 0.265625 0.615696
0.164062 0.273438 0.54747
0.171875 0.273438 0.571022
0.164062 0.28125 0.548681
0.171875 0.28125 0.572286
0.179688 0.273438 0.594231
0.1875 0.273438 0.617081
0.179688 0.28125 0.595545
0.1875 0.28125 0.618446
0.132812 0.289062 0.452085
0.140625 0.289062 0.476978
0.132812 0.296875 0.453052
0.140625 0.296875 0.477998
0.148438 0.289062 0.501584
0.15625 0.289062 0.525888
0.148438 0.296875 0.502657
0.15625 0.296875 0.527012
0.132812 0.304688 0.454004
0.140625 0.304688 0.479003
0.132812 0.3125 0.454942
0.140625 0.3125 0.479993
0.148438 0.304688 0.503713
0.15625 0.304688 0.52812
0.148438 0.3125 0.504754
0.15625 0.3125 0.529211
0.164062 0.289062 0.549875
0.171875 0.289062 0.573531
0.164062 0.296875 0.551051
0.171875 0.296875 0.574757
0.179688 0.289062 0.596841
0.1875 0.289062 0.619792
0.179688 0.296875 0.598117
0.1875 0.296875 0.621117
0.164062 0.304688 0.552209
0.171875 0.304688 0.575965
0.164062 0.3125 0.55335
0.171875 0.3125 0.577155
0.179688 0.304688 0.599374
0.1875 0.304688 0.622422
0.179688 0.3125 0.600612
0.1875 0.3125 0.623708
0.195312 0.257812 0.636667
0.203125 0.257812 0.65866
0.195312 0.265625 0.638124
0.203125 0.265625 0.660167
0.210938 0.257812 0.680257
0.21875 0.257812 0.701444
0.210938 0.265625 0.681814
0.21875 0.265625 0.703049
0.195312 0.273438 0.63956
0.203125 0.273438 0.661653
0.195312 0.28125 0.640975
0.203125 0.28125 0.663117
0.210938 0.273438 0.683348
0.21875 0.273438 0.704631
0.210938 0.28125 0.68486
0.21875 0.28125 0.70619
0.226562 0.257812 0.722208
0.234375 0.257812 0.742538
0.226562 0.265625 0.723861
0.234375 0.265625 0.744237
0.242188 0.257812 0.76242
0.25 0.257812 0.781843
0.242188 0.265625 0.764164
0.25 0.265625 0.783632
0.226562 0.273438 0.72549
0.234375 0.273438 0.745912
0.226562 0.28125 0.727095
0.234375 0.28125 0.747562
0.242188 0.273438 0.765884
0.25 0.273438 0.785395
0.242188 0.28125 0.767578
0.25 0.28125 0.787133
0.195312 0.289062 0.642369
0.203125 0.289062 0.664559
0.195312 0.296875 0.643742
0.203125 0.296875 0.66598
0.210938 0.289062 0.686349
0.21875 0.289062 0.707726
0.210938 0.296875 0.687817
0.21875 0.296875 0.709239
0.195312 0.304688 0.645096
0.203125 0.304688 0.66738
0.195312 0.3125 0.646428
0.203125 0.3125 0.668759
0.210938 0.304688 0.689263
0.21875 0.304688 0.71073
0.210938 0.3125 0.690687
0.21875 0.3125 0.712198
0.226562 0.289062 0.728677
0.234375 0.289062 0.749188
0.226562 0.296875 0.730234
0.234375 0.296875 0.75079
0.242188 0.289062 0.769248
0.25 0.289062 0.788845
0.242188 0.296875 0.770893
0.25 0.296875 0.790532
0.226562 0.304688 0.73177
0.234375 0.304688 0.752368
0.226562 0.3125 0.733281
0.234375 0.3125 0.753922
0.242188 0.304688 0.772513
0.25 0.304688 0.792193
0.242188 0.3125 0.774109
0.25 0.3125 0.79383
0.132812 0.320312 0.455866
0.140625 0.320312 0.480967
0.132812 0.328125 0.456776
0.140625 0.328125 0.481927
0.148438 0.320312 0.505779
0.15625 0.320312 0.530286
0.148438 0.328125 0.506788
0.15625 0.328125 0.531344
0.132812 0.335938 0.457671
0.140625 0.335938 0.482872
0.132812 0.34375 0.458553
0.140625 0.34375 0.483802
0.148438 0.335938 0.507782
0.15625 0.335938 0.532386
0.148438 0.34375 0.50876
0.15625 0.34375 0.533411
0.164062 0.320312 0.554473
0.171875 0.320312 0.578327
0.164062 0.328125 0.55558
0.171875 0.328125 0.579481
0.179688 0.320312 0.601832
0.1875 0.320312 0.624975
0.179688 0.328125 0.603033
0.1875 0.328125 0.626222
0.164062 0.335938 0.556669
0.171875 0.335938 0.580617
0.164062 0.34375 0.557741
0.171875 0.34375 0.581736
0.179688 0.335938 0.604215
0.1875 0.335938 0.62745
0.179688 0.34375 0.605379
0.1875 0.34375 0.628658
0.132812 0.351562 0.459421
0.140625 0.351562 0.484718
0.132812 0.359375 0.460275
0.140625 0.359375 0.485619
0.148438 0.351562 0.509723
0.15625 0.351562 0.534421
0.148438 0.359375 0.510671
0.15625 0.359375 0.535414
0.132812 0.367188 0.461116
0.140625 0.367188 0.486506
0.132812 0.375 0.461942
0.140625 0.375 0.487378
0.148438 0.367188 0.511603
0.15625 0.367188 0.536392
0.148438 0.375 0.512521
0.15625 0.375 0.537354
0.164062 0.351562 0.558797
0.171875 0.351562 0.582837
0.164062 0.359375 0.559836
0.171875 0.359375 0.58392
0.179688 0.351562 0.606525
0.1875 0.351562 0.629848
0.179688 0.359375 0.607653
0.1875 0.359375 0.631019
0.164062 0.367188 0.560858
0.171875 0.367188 0.584987
0.164062 0.375 0.561864
0.171875 0.375 0.586036
0.179688 0.367188 0.608762
0.1875 0.367188 0.632172
0.179688 0.375 0.609854
0.1875 0.375 0.633305
0.195312 0.320312 0.647741
0.203125 0.320312 0.670117
0.195312 0.328125 0.649033
0.203125 0.328125 0.671454
0.210938 0.320312 0.692089
0.21875 0.320312 0.713645
0.210938 0.328125 0.69347
0.21875 0.328125 0.715069
0.195312 0.335938 0.650306
0.203125 0.335938 0.672771
0.195312 0.34375 0.651559
0.203125 0.34375 0.674067
0.210938 0.335938 0.69483
0.21875 0.335938 0.716471
0.210938 0.34375 0.696168
0.21875 0.34375 0.717851
0.226562 0.320312 0.73477
0.234375 0.320312 0.755453
0.226562 0.328125 0.736236
0.234375 0.328125 0.756961
0.242188 0.320312 0.775681
0.25 0.320312 0.795442
0.242188 0.328125 0.777229
0.25 0.328125 0.797029
0.226562 0.335938 0.73768
0.234375 0.335938 0.758445
0.226562 0.34375 0.739101
0.234375 0.34375 0.759906
0.242188 0.335938 0.778753
0.25 0.335938 0.798592
0.242188 0.34375 0.780253
0.25 0.34375 0.80013
0.195312 0.351562 0.652792
0.203125 0.351562 0.675343
0.195312 0.359375 0.654005
0.203125 0.359375 0.676598
0.210938 0.351562 0.697486
0.21875 0.351562 0.71921
0.210938 0.359375 0.698783
0.21875 0.359375 0.720547
0.195312 0.367188 0.6552
0.203125 0.367188 0.677834
0.195312 0.375 0.656375
0.203125 0.375 0.679049
0.210938 0.367188 0.700059
0.21875 0.367188 0.721863
0.210938 0.375 0.701314
0.21875 0.375 0.723157
0.226562 0.351562 0.7405
0.234375 0.351562 0.761344
0.226562 0.359375 0.741877
0.234375 0.359375 0.76276
0.242188 0.351562 0.78173
0.25 0.351562 0.801645
0.242188 0.359375 0.783183
0.25 0.359375 0.803135
0.226562 0.367188 0.743232
0.234375 0.367188 0.764153
0.226562 0.375 0.744564
0.234375 0.375 0.765523
0.242188 0.367188 0.784614
0.25 0.367188 0.804602
0.242188 0.375 0.78602
0.25 0.375 0.806045
0 0.382812 0
0.0078125 0.382812 0.0280243
0.015625 0.382812 0.0560317
0 0.390625 0
0.0078125 0.390625 0.0280727
0.015625 0.390625 0.0561286
0.0234375 0.382812 0.0840054
0.03125 0.382812 0.111928
0.0234375 0.390625 0.0841506
0.03125 0.390625 0.112122
0 0.398438 0
0.0078125 0.398438 0.0281204
0.015625 0.398438 0.0562238
0 0.40625 0
0.0078125 0.40625 0.0281672
0.015625 0.40625 0.0563175
0.0234375 0.398438 0.0842934
0.03125 0.398438 0.112312
0.0234375 0.40625 0.0844339
0.03125 0.40625 0.112499
0.0390625 0.382812 0.139784
0.046875 0.382812 0.167555
0.0390625 0.390625 0.140026
0.046875 0.390625 0.167845
0.0546875 0.382812 0.195226
0.0625 0.382812 0.222779
0.0546875 0.390625 0.195563
0.0625 0.390625 0.223164
0.0390625 0.398438 0.140263
0.046875 0.398438 0.16813
0.0390625 0.40625 0.140497
0.046875 0.40625 0.16841
0.0546875 0.398438 0.195895
0.0625 0.398438 0.223543
0.0546875 0.40625 0.196222
0.0625 0.40625 0.223915
0 0.414062 0
0.0078125 0.414062 0.0282133
0.015625 0.414062 0.0564096
0 0.421875 0
0.0078125 0.421875 0.0282586
0.015625 0.421875 0.0565001
0.0234375 0.414062 0.084572
0.03125 0.414062 0.112683
0.0234375 0.421875 0.0847076
0.03125 0.421875 0.112864
0 0.429688 0
0.0078125 0.429688 0.0283031
0.015625 0.429688 0.0565891
0 0.4375 0
0.0078125 0.4375 0.0283468
0.015625 0.4375 0.0566765
0.0234375 0.429688 0.084841
0.03125 0.429688 0.113042
0.0234375 0.4375 0.084972
0.03125 0.4375 0.113216
0.0390625 0.414062 0.140727
0.046875 0.414062 0.168686
0.0390625 0.421875 0.140953
0.046875 0.421875 0.168956
0.0546875 0.414062 0.196543
0.0625 0.414062 0.224281
0.0546875 0.421875 0.196858
0.0625 0.421875 0.224641
0.0390625 0.429688 0.141175
0.046875 0.429688 0.169222
0.0390625 0.4375 0.141393
0.046875 0.4375 0.169484
0.0546875 0.429688 0.197168
0.0625 0.429688 0.224995
0.0546875 0.4375 0.197473
0.0625 0.4375 0.225342
0.0703125 0.382812 0.250198
0.078125 0.382812 0.277466
0.0703125 0.390625 0.25063
0.078125 0.390625 0.277945
0.0859375 0.382812 0.304566
0.09375 0.382812 0.331484
0.0859375 0.390625 0.305093
0.09375 0.390625 0.332057
0.0703125 0.398438 0.251056
0.078125 0.398438 0.278417
0.0703125 0.40625 0.251474
0.078125 0.40625 0.278881
0.0859375 0.398438 0.305611
0.09375 0.398438 0.332621
0.0859375 0.40625 0.30612
0.09375 0.40625 0.333175
0.101562 0.382812 0.358202
0.109375 0.382812 0.384704
0.101562 0.390625 0.358821
0.109375 0.390625 0.385369
0.117188 0.382812 0.410974
0.125 0.382812 0.436996
0.117188 0.390625 0.411684
0.125 0.390625 0.437752
0.101562 0.398438 0.35943
0.109375 0.398438 0.386023
0.101562 0.40625 0.360029
0.109375 0.40625 0.386666
0.117188 0.398438 0.412383
0.125 0.398438 0.438495
0.117188 0.40625 0.41307
0.125 0.40625 0.439226
0.0703125 0.414062 0.251885
0.078125 0.414062 0.279337
0.0703125 0.421875 0.252289
0.078125 0.421875 0.279785
0.0859375 0.414062 0.306621
0.09375 0.414062 0.33372
0.0859375 0.421875 0.307113
0.09375 0.421875 0.334255
0.0703125 0.429688 0.252687
0.078125 0.429688 0.280226
0.0703125 0.4375 0.253077
0.078125 0.4375 0.280658
0.0859375 0.429688 0.307596
0.09375 0.429688 0.334781
0.0859375 0.4375 0.308071
0.09375 0.4375 0.335298
0.101562 0.414062 0.360618
0.109375 0.414062 0.387298
0.101562 0.421875 0.361196
0.109375 0.421875 0.38792
0.117188 0.414062 0.413746
0.125 0.414062 0.439944
0.117188 0.421875 0.41441
0.125 0.421875 0.44065
0.101562 0.429688 0.361765
0.109375 0.429688 0.388531
0.101562 0.4375 0.362324
0.109375 0.4375 0.38913
0.117188 0.429688 0.415062
0.125 0.429688 0.441344
0.117188 0.4375 0.415703
0.125 0.4375 0.442025
0 0.445312 0
0.0078125 0.445312 0.0283897
0.015625 0.445312 0.0567624
0 0.453125 0
0.0078125 0.453125 0.0284319
0.015625 0.453125 0.0568467
0.0234375 0.445312 0.0851008
0.03125 0.445312 0.113388
0.0234375 0.453125 0.0852272
0.03125 0.453125 0.113556
0 0.460938 0
0.0078125 0.460938 0.0284733
0.015625 0.460938 0.0569295
0 0.46875 0
0.0078125 0.46875 0.028514
0.015625 0.46875 0.0570108
0.0234375 0.460938 0.0853514
0.03125 0.460938 0.113722
0.0234375 0.46875 0.0854732
0.03125 0.46875 0.113884
0.0390625 0.445312 0.141607
0.046875 0.445312 0.16974
0.0390625 0.453125 0.141817
0.046875 0.453125 0.169993
0.0546875 0.445312 0.197772
0.0625 0.445312 0.225684
0.0546875 0.453125 0.198065
0.0625 0.453125 0.226019
0.0390625 0.460938 0.142024
0.046875 0.460938 0.17024
0.0390625 0.46875 0.142227
0.046875 0.46875 0.170483
0.0546875 0.460938 0.198354
0.0625 0.460938 0.226348
0.0546875 0.46875 0.198637
0.0625 0.46875 0.226672
0 0.476562 0
0.0078125 0.476562 0.0285539
0.015625 0.476562 0.0570906
0 0.484375 0
0.0078125 0.484375 0.0285931
0.015625 0.484375 0.0571689
0.0234375 0.476562 0.0855929
0.03125 0.476562 0.114044
0.0234375 0.484375 0.0857103
0.03125 0.484375 0.1142
0 0.492188 0
0.0078125 0.492188 0.0286315
0.015625 0.492188 0.0572457
0 0.5 0
0.0078125 0.5 0.0286692
0.015625 0.5 0.0573211
0.0234375 0.492188 0.0858255
0.03125 0.492188 0.114354
0.0234375 0.5 0.0859385
0.03125 0.5 0.114504
0.0390625 0.476562 0.142426
0.046875 0.476562 0.170722
0.0390625 0.484375 0.142621
0.046875 0.484375 0.170956
0.0546875 0.476562 0.198915
0.0625 0.476562 0.226989
0.0546875 0.484375 0.199188
0.0625 0.484375 0.2273
0.0390625 0.492188 0.142813
0.046875 0.492188 0.171186
0.0390625 0.5 0.143001
0.046875 0.5 0.171411
0.0546875 0.492188 0.199456
0.0625 0.492188 0.227606
0.0546875 0.5 0.199718
0.0625 0.5 0.227905
0.0703125 0.445312 0.25346
0.078125 0.445312 0.281084
0.0703125 0.453125 0.253837
0.078125 0.453125 0.281501
0.0859375 0.445312 0.308538
0.09375 0.445312 0.335806
0.0859375 0.453125 0.308996
0.09375 0.453125 0.336305
0.0703125 0.460938 0.254207
0.078125 0.460938 0.281911
0.0703125 0.46875 0.254569
0.078125 0.46875 0.282314
0.0859375 0.460938 0.309447
0.09375 0.460938 0.336795
0.0859375 0.46875 0.309888
0.09375 0.46875 0.337276
0.101562 0.445312 0.362873
0.109375 0.445312 0.38972
0.101562 0.453125 0.363412
0.109375 0.453125 0.390299
0.117188 0.445312 0.416333
0.125 0.445312 0.442695
0.117188 0.453125 0.416951
0.125 0.453125 0.443352
0.101562 0.460938 0.363941
0.109375 0.460938 0.390868
0.101562 0.46875 0.364461
0.109375 0.46875 0.391426
0.117188 0.460938 0.417559
0.125 0.460938 0.443999
0.117188 0.46875 0.418155
0.125 0.46875 0.444632
0.0703125 0.476562 0.254926
0.078125 0.476562 0.282709
0.0703125 0.484375 0.255275
0.078125 0.484375 0.283097
0.0859375 0.476562 0.310322
0.09375 0.476562 0.337748
0.0859375 0.484375 0.310748
0.09375 0.484375 0.338211
0.0703125 0.492188 0.255619
0.078125 0.492188 0.283477
0.0703125 0.5 0.255955
0.078125 0.5 0.283851
0.0859375 0.492188 0.311166
0.09375 0.492188 0.338666
0.0859375 0.5 0.311575
0.09375 0.5 0.339112
0.101562 0.476562 0.364971
0.109375 0.476562 0.391974
0.101562 0.484375 0.365471
0.109375 0.484375 0.392511
0.117188 0.476562 0.418741
0.125 0.476562 0.445255
0.117188 0.484375 0.419315
0.125 0.484375 0.445866
0.101562 0.492188 0.365963
0.109375 0.492188 0.393039
0.101562 0.5 0.366444
0.109375 0.5 0.393556
0.117188 0.492188 0.419878
0.125 0.492188 0.446465
0.117188 0.5 0.420431
0.125 0.5 0.447053
0.132812 0.382812 0.462756
0.140625 0.382812 0.488237
0.132812 0.390625 0.463556
0.140625 0.390625 0.489081
0.148438 0.382812 0.513423
0.15625 0.382812 0.538301
0.148438 0.390625 0.514311
